,AdjDE_x,AdjDE_y,AdjOE_x,AdjOE_y,AdjTempo_x,AdjTempo_y,DE_x,DE_y,OE_x,OE_y,Pythag_x,Pythag_y,RankAdjDE_x,RankAdjDE_y,RankAdjOE_x,RankAdjOE_y,RankAdjTempo_x,RankAdjTempo_y,RankDE_x,RankDE_y,RankOE_x,RankOE_y,RankPythag_x,RankPythag_y,RankTempo_x,RankTempo_y,Result,Tempo_x,Tempo_y,game_id,season,t1TeamName,t1_id,t1_score,t1_teamname,t2TeamName,t2_id,t2_score,t2_teamname,team1_fg2pct,team1_fg3pct,team1_ftpct,team2_fg2pct,team2_fg3pct,team2_ftpct,x_pt_team_season_losses,x_pt_team_season_wins,x_rpi_rating,x_seed,y_pt_team_season_losses,y_pt_team_season_wins,y_rpi_rating,y_seed
373,92.4836,95.5913,112.6761,112.3988,68.2715,68.0301,92.4093,91.8518,113.3089,110.7314,0.906453,0.865608,19.0,45.0,23.0,27.0,116.0,125.0,15.0,10.0,12.0,31.0,13.0,26.0,119.0,136.0,1,68.3754,67.9448,2008-1172-1211,2008.0,Davidson,1172.0,82.0,Davidson,Gonzaga,1211.0,76.0,Gonzaga,53.0055,37.1671,72.5632,53.6313,37.4787,71.2329,6.0,26.0,0.574,10.0,7.0,25.0,0.534,7.0
251,89.9943,96.5636,104.3199,108.6802,64.9457,69.5934,91.4712,98.1098,104.483,103.4564,0.845369,0.79566,5.0,68.0,118.0,54.0,252.0,73.0,14.0,87.0,121.0,140.0,25.0,49.0,223.0,71.0,1,65.7097,69.6032,2006-1401-1393,2006.0,Texas A&M,1401.0,66.0,Texas A&M,Syracuse,1393.0,58.0,Syracuse,49.0602,36.121,67.9487,49.5824,33.9426,64.3266,8.0,21.0,0.601,12.0,11.0,23.0,0.593,5.0
704,96.5119,105.6262,117.2647,110.9047,65.6191,72.1442,97.9993,105.6623,113.3864,111.7659,0.903769,0.636638,39.0,192.0,11.0,60.0,214.0,10.0,45.0,194.0,24.0,42.0,10.0,105.0,200.0,25.0,1,66.067,70.8446,2014-1277-1174,2014.0,Michigan St.,1277.0,93.0,Michigan St.,Delaware,1174.0,78.0,Delaware,52.1076,39.2082,70.7418,49.5293,34.663,71.1351,8.0,26.0,0.544,4.0,9.0,25.0,0.549,13.0
82,97.0902,94.291,116.5789,104.4775,67.3605,66.5939,99.1207,88.3665,115.1444,105.8153,0.89126,0.764901,79.0,39.0,4.0,100.0,216.0,253.0,123.0,2.0,1.0,74.0,15.0,55.0,209.0,275.0,1,67.6317,65.5961,2003-1266-1221,2003.0,Marquette,1266.0,72.0,Marquette,Holy Cross,1221.0,68.0,Holy Cross,51.2839,39.7638,77.0751,49.7368,35.8916,70.1649,5.0,23.0,0.62,3.0,4.0,26.0,0.548,14.0
94,92.1835,100.9898,111.3487,109.3373,63.1091,67.3712,92.6488,99.8039,111.7649,110.2562,0.897724,0.713677,17.0,161.0,21.0,41.0,311.0,214.0,15.0,140.0,11.0,23.0,13.0,75.0,309.0,215.0,1,63.2974,67.5272,2003-1458-1451,2003.0,Wisconsin,1458.0,81.0,Wisconsin,Weber St.,1451.0,74.0,Weber St.,51.4655,35.7016,73.1826,53.1369,33.3333,73.1579,7.0,22.0,0.592,5.0,5.0,26.0,0.617,12.0
676,89.2588,100.0209,111.7563,115.6354,64.306,69.3289,91.1903,99.802,108.6218,111.8972,0.929889,0.841339,10.0,148.0,21.0,7.0,248.0,34.0,16.0,152.0,32.0,16.0,5.0,34.0,275.0,25.0,1,63.5588,70.2898,2013-1326-1235,2013.0,Ohio St.,1326.0,78.0,Ohio St.,Iowa St.,1235.0,75.0,Iowa St.,49.401,35.5799,70.7819,51.8955,37.4459,73.1322,7.0,26.0,0.578,2.0,11.0,22.0,0.554,10.0
102,86.8145,100.2497,114.3086,101.4951,69.5797,68.3781,92.3219,101.7489,111.2842,103.3479,0.959455,0.535436,1.0,144.0,11.0,159.0,115.0,170.0,13.0,190.0,15.0,114.0,1.0,151.0,128.0,166.0,1,69.5145,68.5043,2003-1246-1237,2003.0,Kentucky,1246.0,95.0,Kentucky,IUPUI,1237.0,64.0,IUPUI,53.9222,35.5556,70.3504,50.3401,34.7541,69.404,3.0,29.0,0.639,1.0,13.0,20.0,0.566,16.0
109,90.8202,94.0116,106.4356,115.8386,64.9246,66.9893,93.2518,95.266,102.8617,111.3767,0.861114,0.916902,10.0,32.0,72.0,7.0,286.0,234.0,23.0,36.0,126.0,14.0,24.0,6.0,287.0,222.0,1,65.1422,67.3664,2003-1277-1196,2003.0,Michigan St.,1277.0,68.0,Michigan St.,Florida,1196.0,46.0,Florida,48.0273,37.5262,73.5332,53.1668,39.0476,70.31,12.0,19.0,0.58,7.0,7.0,24.0,0.601,2.0
271,96.5104,92.9379,114.961,106.7564,59.0894,61.0427,99.6192,94.0042,111.7182,104.4641,0.882033,0.831194,66.0,26.0,11.0,76.0,329.0,322.0,119.0,33.0,14.0,122.0,15.0,31.0,328.0,322.0,1,59.2329,60.8725,2006-1207-1320,2006.0,Georgetown,1207.0,54.0,Georgetown,Northern Iowa,1320.0,49.0,Northern Iowa,53.5104,35.5096,70.632,51.8828,34.3802,71.8693,9.0,21.0,0.589,7.0,9.0,23.0,0.513,10.0
713,96.3269,95.9888,109.4989,108.3383,68.1663,69.2718,100.5983,98.0732,106.3702,107.0191,0.813654,0.800881,36.0,27.0,78.0,97.0,83.0,53.0,85.0,47.0,134.0,119.0,39.0,47.0,52.0,68.0,1,69.4218,69.0126,2014-1400-1113,2014.0,Texas,1400.0,87.0,Texas,Arizona St.,1113.0,85.0,Arizona St.,46.873,32.6606,67.1067,48.7973,38.9535,69.3774,10.0,23.0,0.56,7.0,11.0,21.0,0.561,10.0
103,86.8145,93.6789,114.3086,106.2703,69.5797,62.9445,92.3219,96.1821,111.2842,106.8775,0.959455,0.810044,1.0,23.0,11.0,77.0,115.0,312.0,13.0,51.0,15.0,55.0,1.0,39.0,128.0,313.0,1,69.5145,61.7306,2003-1246-1428,2003.0,Kentucky,1246.0,74.0,Kentucky,Utah,1428.0,54.0,Utah,53.9222,35.5556,70.3504,48.8846,38.0,70.903,3.0,29.0,0.639,1.0,7.0,24.0,0.616,9.0
505,91.8015,95.4057,109.9856,113.6422,65.6275,61.5347,97.1052,95.6655,107.133,117.1305,0.888775,0.882003,21.0,58.0,43.0,18.0,246.0,332.0,84.0,51.0,64.0,1.0,17.0,18.0,222.0,322.0,1,66.4943,62.6665,2010-1401-1429,2010.0,Texas A&M,1401.0,69.0,Texas A&M,Utah St.,1429.0,53.0,Utah St.,49.0179,33.7705,66.3573,52.0183,41.5027,75.6318,9.0,23.0,0.584,5.0,7.0,27.0,0.567,12.0
68,96.319,93.0835,111.0911,110.2239,68.5383,69.8502,98.4126,92.9011,108.2894,105.2705,0.837654,0.874758,63.0,20.0,22.0,28.0,159.0,107.0,105.0,18.0,39.0,76.0,29.0,21.0,124.0,93.0,1,69.5948,70.4773,2003-1113-1272,2003.0,Arizona St.,1113.0,84.0,Arizona St.,Memphis,1272.0,71.0,Memphis,52.2054,31.9797,67.1216,48.1234,34.4262,65.4015,11.0,19.0,0.579,10.0,6.0,23.0,0.515,7.0
257,96.716,91.6533,113.1012,113.3377,73.1168,63.753,95.1948,91.8488,112.4138,109.9195,0.858123,0.919984,75.0,14.0,16.0,15.0,11.0,281.0,44.0,17.0,11.0,32.0,20.0,6.0,23.0,287.0,1,72.3889,63.5907,2006-1449-1228,2006.0,Washington,1449.0,67.0,Washington,Illinois,1228.0,64.0,Illinois,51.3131,36.5449,74.8924,51.2236,36.0778,64.2612,6.0,24.0,0.599,5.0,6.0,25.0,0.57,4.0
664,87.1551,99.4723,113.9367,102.1036,62.4927,68.6871,85.6828,95.8325,114.4507,103.5861,0.956122,0.574504,4.0,137.0,9.0,145.0,299.0,54.0,3.0,69.0,8.0,110.0,2.0,131.0,300.0,45.0,1,62.6458,69.1973,2013-1196-1195,2013.0,Florida,1196.0,62.0,Florida,Florida Gulf Coast,1195.0,50.0,Florida Gulf Coast,54.2763,37.831,67.6282,52.3336,33.4307,66.9044,7.0,26.0,0.574,3.0,10.0,24.0,0.586,15.0
105,93.8296,97.1454,114.0237,100.3818,73.8813,65.1371,93.5479,99.2493,112.1353,102.5179,0.903927,0.59312,27.0,80.0,12.0,183.0,14.0,284.0,25.0,127.0,8.0,138.0,12.0,121.0,38.0,240.0,1,72.5019,66.8506,2003-1257-1122,2003.0,Louisville,1257.0,86.0,Louisville,Austin Peay,1122.0,64.0,Austin Peay,52.5876,36.1702,69.6104,50.8718,33.8144,68.9552,6.0,24.0,0.616,4.0,7.0,23.0,0.498,13.0
413,95.3549,101.2088,121.9082,101.2514,74.0712,69.8845,96.2542,99.5343,117.4778,102.7826,0.944018,0.50121,49.0,162.0,1.0,171.0,7.0,48.0,59.0,124.0,2.0,147.0,4.0,164.0,4.0,31.0,1,75.7745,71.1743,2009-1314-1347,2009.0,North Carolina,1314.0,101.0,North Carolina,Radford,1347.0,58.0,Radford,51.0169,38.4848,75.5694,49.1281,34.5411,67.7463,4.0,28.0,0.547,1.0,11.0,21.0,0.517,16.0
792,96.0741,85.3727,114.116,112.2261,63.7012,58.1583,97.9019,85.6162,110.8472,110.6799,0.878585,0.958716,53.0,1.0,14.0,27.0,235.0,349.0,83.0,2.0,29.0,31.0,17.0,4.0,267.0,347.0,1,63.1326,58.4963,2015-1277-1438,2015.0,Michigan St.,1277.0,60.0,Michigan St.,Virginia,1438.0,54.0,Virginia,51.6413,38.6124,63.2787,50.1255,36.0802,72.2913,11.0,23.0,0.557,7.0,3.0,29.0,0.544,2.0
479,95.1524,94.2287,109.5266,111.824,73.2103,63.7749,95.6118,98.1909,108.3075,111.1804,0.834506,0.877484,55.0,47.0,45.0,24.0,10.0,303.0,49.0,108.0,51.0,24.0,44.0,23.0,13.0,286.0,1,73.2105,64.5802,2010-1449-1266,2010.0,Washington,1449.0,80.0,Washington,Marquette,1266.0,78.0,Marquette,49.4526,33.6268,72.0442,47.8793,41.2651,74.0909,9.0,24.0,0.584,11.0,11.0,22.0,0.554,6.0
358,89.3351,104.2745,116.1109,92.2821,65.5595,64.6988,91.7343,100.9277,113.7163,92.818,0.953236,0.19702,4.0,207.0,6.0,317.0,216.0,255.0,8.0,138.0,10.0,308.0,3.0,292.0,250.0,238.0,1,64.9982,65.1411,2008-1417-1290,2008.0,UCLA,1417.0,70.0,UCLA,Mississippi Valley St.,1290.0,29.0,Mississippi Valley St.,52.2193,34.7009,73.6375,40.7317,34.2365,66.9196,3.0,31.0,0.585,1.0,15.0,17.0,0.553,16.0
710,90.9265,102.6728,108.0156,112.0734,64.0577,66.4601,90.8125,100.0096,106.9316,113.9026,0.878742,0.732527,7.0,129.0,103.0,42.0,285.0,170.0,3.0,77.0,122.0,21.0,21.0,71.0,302.0,152.0,1,63.6681,66.9142,2014-1361-1308,2014.0,San Diego St.,1361.0,73.0,San Diego St.,New Mexico St.,1308.0,69.0,New Mexico St.,45.122,34.1667,67.3373,52.8509,36.0721,68.4211,4.0,29.0,0.57,4.0,9.0,26.0,0.532,13.0
554,97.9858,92.5685,113.9946,111.5627,67.698,66.6442,101.2378,94.6825,110.6293,109.9216,0.850721,0.895326,86.0,20.0,16.0,29.0,114.0,173.0,166.0,32.0,27.0,34.0,29.0,16.0,83.0,191.0,1,68.5898,66.3768,2011-1266-1393,2011.0,Marquette,1266.0,66.0,Marquette,Syracuse,1393.0,62.0,Syracuse,50.5495,34.9177,69.5793,52.6937,35.3503,66.4797,14.0,20.0,0.585,11.0,7.0,26.0,0.571,3.0
808,94.2644,85.8164,124.701,119.7263,58.744,63.4433,94.4646,83.6474,120.4953,115.8958,0.961502,0.978741,30.0,2.0,1.0,5.0,347.0,251.0,27.0,1.0,3.0,9.0,3.0,1.0,345.0,234.0,1,59.2656,63.8659,2015-1458-1246,2015.0,Wisconsin,1458.0,71.0,Wisconsin,Kentucky,1246.0,64.0,Kentucky,55.1327,35.7466,76.3323,51.5129,34.9716,72.2424,3.0,31.0,0.568,1.0,0.0,34.0,0.539,1.0
477,96.3553,100.2647,116.9981,99.3736,72.8656,67.0644,100.265,96.8173,113.4836,101.3257,0.903115,0.474358,67.0,146.0,5.0,198.0,11.0,185.0,149.0,77.0,10.0,165.0,14.0,181.0,20.0,157.0,1,72.5328,67.664,2010-1437-1352,2010.0,Villanova,1437.0,73.0,Villanova,Robert Morris,1352.0,70.0,Robert Morris,50.3894,37.2781,75.4936,46.7474,36.0806,66.5891,7.0,24.0,0.573,2.0,11.0,23.0,0.56,15.0
313,91.944,87.4378,113.0406,112.3509,64.2998,69.5965,93.7731,86.6246,111.1692,111.5648,0.914942,0.947002,13.0,1.0,25.0,30.0,266.0,65.0,19.0,1.0,29.0,25.0,9.0,3.0,258.0,79.0,1,64.4495,69.4864,2007-1417-1242,2007.0,UCLA,1417.0,68.0,UCLA,Kansas,1242.0,55.0,Kansas,52.473,37.084,66.7195,52.8063,39.5548,65.9679,5.0,26.0,0.587,2.0,4.0,30.0,0.568,1.0
765,99.6672,91.6615,122.2311,107.524,64.1292,63.7518,101.4073,93.8813,121.2585,106.5519,0.912686,0.86242,112.0,10.0,2.0,67.0,205.0,231.0,161.0,22.0,1.0,74.0,10.0,23.0,217.0,190.0,1,64.1137,64.5773,2015-1323-1139,2015.0,Notre Dame,1323.0,67.0,Notre Dame,Butler,1139.0,64.0,Butler,58.3993,39.2458,73.9826,47.1758,35.7977,67.9666,5.0,29.0,0.566,3.0,10.0,22.0,0.548,6.0
655,92.8915,89.2588,107.2784,111.7563,64.559,64.306,93.6903,91.1903,107.1393,108.6218,0.839694,0.929889,34.0,10.0,59.0,21.0,233.0,248.0,39.0,16.0,53.0,32.0,35.0,5.0,226.0,275.0,1,64.7695,63.5588,2013-1455-1326,2013.0,Wichita St.,1455.0,70.0,Wichita St.,Ohio St.,1326.0,66.0,Ohio St.,49.6074,33.8562,69.9115,49.401,35.5799,70.7819,8.0,26.0,0.59,9.0,7.0,26.0,0.548,2.0
130,96.4073,89.7042,111.5406,109.6559,66.2969,65.9873,100.6911,90.5053,107.3241,110.4171,0.842477,0.909664,64.0,6.0,22.0,39.0,212.0,226.0,144.0,4.0,52.0,21.0,33.0,14.0,232.0,193.0,1,65.976,67.0262,2004-1104-1390,2004.0,Alabama,1104.0,70.0,Alabama,Stanford,1390.0,67.0,Stanford,48.7024,37.7104,70.5056,52.0275,36.4224,75.2308,12.0,17.0,0.59,8.0,1.0,29.0,0.6,1.0
495,91.952,89.2475,109.2147,106.1109,67.1159,59.9,95.4326,91.6915,108.3923,107.2686,0.878527,0.879777,23.0,7.0,47.0,86.0,182.0,342.0,45.0,15.0,49.0,60.0,22.0,21.0,209.0,345.0,1,66.673,59.0766,2010-1277-1320,2010.0,Michigan St.,1277.0,59.0,Michigan St.,Northern Iowa,1320.0,52.0,Northern Iowa,51.6404,34.375,68.4555,47.5046,35.3566,75.814,8.0,24.0,0.596,5.0,4.0,28.0,0.581,9.0
461,89.6286,91.5124,108.1695,113.9432,65.1617,71.048,92.5372,95.6136,108.4929,109.5895,0.896812,0.925607,8.0,19.0,55.0,17.0,269.0,31.0,24.0,50.0,47.0,33.0,16.0,7.0,287.0,24.0,1,64.5273,72.0244,2010-1139-1243,2010.0,Butler,1139.0,63.0,Butler,Kansas St.,1243.0,56.0,Kansas St.,50.8696,34.1656,73.7723,48.9951,36.0176,66.8539,4.0,28.0,0.596,5.0,7.0,26.0,0.562,2.0
211,93.3078,97.9493,113.396,118.43,69.8109,73.0208,89.6688,98.9164,113.8263,115.4002,0.903984,0.898761,22.0,83.0,20.0,5.0,66.0,14.0,3.0,106.0,13.0,9.0,13.0,15.0,58.0,12.0,1,70.5653,73.9319,2005-1257-1449,2005.0,Louisville,1257.0,93.0,Louisville,Washington,1449.0,79.0,Washington,51.5254,39.9767,72.449,52.8424,38.695,73.0245,4.0,29.0,0.626,4.0,5.0,27.0,0.621,1.0
223,91.036,91.0665,119.3614,108.8869,74.6791,63.6847,92.0156,94.5313,115.7773,105.8692,0.957522,0.88648,9.0,10.0,3.0,50.0,5.0,293.0,11.0,35.0,7.0,68.0,2.0,19.0,3.0,293.0,1,76.725,63.4671,2005-1314-1458,2005.0,North Carolina,1314.0,88.0,North Carolina,Wisconsin,1458.0,82.0,Wisconsin,54.1004,40.3202,72.5451,46.8233,39.0625,67.7372,4.0,27.0,0.585,1.0,8.0,22.0,0.575,6.0
738,98.6936,96.899,112.481,118.5993,66.476,68.213,101.7299,101.6079,108.9756,115.1071,0.818139,0.91084,60.0,45.0,39.0,6.0,167.0,81.0,103.0,100.0,74.0,13.0,37.0,9.0,144.0,73.0,1,67.0989,68.7487,2014-1390-1242,2014.0,Stanford,1390.0,60.0,Stanford,Kansas,1242.0,57.0,Kansas,49.8912,36.4273,70.2395,55.3868,34.0541,71.123,12.0,21.0,0.573,10.0,9.0,24.0,0.541,2.0
55,91.2273,93.8552,110.2604,108.1522,65.6035,67.8885,90.3761,95.7726,107.3105,103.9235,0.898361,0.836243,12.0,29.0,35.0,55.0,290.0,229.0,3.0,54.0,47.0,109.0,9.0,36.0,276.0,204.0,1,66.1183,68.639,2002-1338-1143,2002.0,Pittsburgh,1338.0,63.0,Pittsburgh,California,1143.0,50.0,California,54.7988,32.2581,60.4527,51.6746,31.4286,67.713,5.0,27.0,0.608,3.0,8.0,22.0,0.613,6.0
178,107.7048,100.9975,106.3563,90.8205,65.9925,73.1413,110.8047,91.982,106.5184,92.704,0.463842,0.227687,281.0,151.0,76.0,308.0,221.0,13.0,321.0,10.0,61.0,292.0,176.0,273.0,218.0,19.0,1,65.8466,73.2873,2005-1324-1105,2005.0,Oakland,1324.0,79.0,Oakland,Alabama A&M,1105.0,69.0,Alabama A&M,50.1712,33.9721,66.358,44.6445,30.3473,61.3846,18.0,12.0,0.475,16.0,13.0,18.0,0.609,16.0
409,95.1171,99.3328,107.6215,115.7049,67.2714,67.1698,98.89,101.8898,103.1284,112.2335,0.805399,0.852522,45.0,124.0,74.0,10.0,129.0,135.0,111.0,188.0,141.0,14.0,48.0,29.0,92.0,175.0,1,68.7467,66.1842,2009-1268-1143,2009.0,Maryland,1268.0,84.0,Maryland,California,1143.0,71.0,California,45.9048,33.2781,75.7774,50.295,42.6829,75.5134,13.0,20.0,0.603,10.0,10.0,22.0,0.477,7.0
592,89.7243,94.4845,109.6301,101.8435,58.9637,65.6285,88.8797,93.3546,107.6313,106.8279,0.909229,0.703187,8.0,46.0,35.0,151.0,344.0,193.0,3.0,32.0,50.0,62.0,10.0,81.0,345.0,164.0,1,58.9657,66.3607,2012-1458-1285,2012.0,Wisconsin,1458.0,73.0,Wisconsin,Montana,1285.0,49.0,Montana,46.5455,36.7742,73.913,50.3676,38.1818,71.7703,9.0,24.0,0.583,4.0,6.0,25.0,0.555,13.0
762,95.0382,94.5579,115.2576,102.0323,69.9587,61.4961,98.1216,93.6312,111.2074,101.7488,0.901876,0.70576,45.0,34.0,12.0,171.0,10.0,317.0,87.0,20.0,27.0,181.0,16.0,78.0,15.0,326.0,1,69.4537,61.0226,2015-1314-1217,2015.0,North Carolina,1314.0,67.0,North Carolina,Harvard,1217.0,65.0,Harvard,51.2944,34.5041,70.0671,45.8456,34.1463,71.4549,11.0,24.0,0.54,4.0,7.0,22.0,0.535,13.0
301,90.4833,103.0133,118.0858,100.227,72.9832,62.0292,91.9683,101.2686,116.3077,104.3443,0.955291,0.421813,8.0,171.0,4.0,200.0,9.0,312.0,10.0,142.0,2.0,131.0,1.0,181.0,10.0,314.0,1,73.9268,61.729,2007-1314-1184,2007.0,North Carolina,1314.0,86.0,North Carolina,Eastern Kentucky,1184.0,65.0,Eastern Kentucky,54.6067,35.7737,71.1702,55.5683,35.7041,67.5556,6.0,28.0,0.586,1.0,11.0,21.0,0.565,16.0
191,91.8635,96.7025,102.2511,110.8698,66.902,67.9604,92.199,98.9668,102.8667,111.3804,0.774165,0.828104,12.0,65.0,145.0,33.0,178.0,125.0,14.0,108.0,130.0,26.0,48.0,31.0,150.0,102.0,1,67.555,69.0515,2005-1305-1400,2005.0,Nevada,1305.0,61.0,Nevada,Texas,1400.0,57.0,Texas,49.7791,27.0096,70.3166,49.1979,38.5762,69.6078,6.0,24.0,0.576,9.0,10.0,20.0,0.513,8.0
150,93.9987,97.5543,107.6813,111.4033,69.0417,71.2055,96.2627,97.5196,105.8933,108.2775,0.826754,0.821509,31.0,82.0,63.0,25.0,118.0,39.0,60.0,87.0,77.0,38.0,37.0,39.0,117.0,37.0,1,69.149,71.5104,2004-1403-1150,2004.0,Texas Tech,1403.0,76.0,Texas Tech,Charlotte,1150.0,73.0,Charlotte,49.4724,33.6927,74.111,51.6474,34.0176,64.9123,10.0,22.0,0.588,8.0,8.0,21.0,0.516,9.0
429,101.3051,91.9352,116.2626,108.6676,65.5375,65.3997,105.8351,96.3543,111.4305,107.8438,0.82973,0.872463,165.0,15.0,7.0,58.0,208.0,217.0,267.0,63.0,21.0,63.0,38.0,25.0,262.0,222.0,1,64.4036,65.0987,2009-1112-1428,2009.0,Arizona,1112.0,84.0,Arizona,Utah,1428.0,71.0,Utah,50.8576,38.9091,73.7659,54.0777,37.014,78.4733,13.0,19.0,0.59,12.0,9.0,24.0,0.571,5.0
224,91.036,94.4426,119.3614,118.3729,74.6791,67.0734,92.0156,95.1643,115.7773,116.981,0.957522,0.930684,9.0,33.0,3.0,6.0,5.0,171.0,11.0,39.0,7.0,4.0,2.0,4.0,3.0,196.0,1,76.725,66.4375,2005-1314-1277,2005.0,North Carolina,1314.0,87.0,North Carolina,Michigan St.,1277.0,71.0,Michigan St.,54.1004,40.3202,72.5451,55.2025,35.4943,77.6824,4.0,27.0,0.626,1.0,6.0,22.0,0.604,5.0
544,98.0954,90.597,114.0809,117.0254,66.2369,69.6441,98.8971,90.8331,112.6932,114.4312,0.850195,0.949962,89.0,8.0,15.0,5.0,194.0,44.0,102.0,8.0,16.0,10.0,30.0,2.0,169.0,32.0,1,67.0513,70.7577,2011-1112-1181,2011.0,Arizona,1112.0,93.0,Arizona,Duke,1181.0,77.0,Duke,51.0235,39.7315,74.6385,52.451,37.4036,75.3027,7.0,27.0,0.584,5.0,4.0,30.0,0.553,1.0
769,97.3836,94.9457,110.1967,112.3117,66.0412,63.8001,100.3759,94.6513,105.5169,109.9414,0.805576,0.873436,76.0,43.0,45.0,24.0,111.0,226.0,132.0,30.0,95.0,33.0,41.0,19.0,60.0,275.0,1,67.5216,62.9331,2015-1417-1374,2015.0,UCLA,1417.0,60.0,UCLA,SMU,1374.0,59.0,SMU,47.2487,36.3475,67.5714,51.9048,36.0,70.4577,13.0,20.0,0.539,11.0,6.0,27.0,0.563,6.0
23,96.4791,98.275,114.1026,110.8961,70.2701,68.2922,96.0522,100.0186,109.0688,106.9867,0.87318,0.800508,58.0,96.0,11.0,27.0,144.0,214.0,57.0,143.0,30.0,57.0,18.0,43.0,131.0,214.0,1,70.5814,68.3234,2002-1323-1150,2002.0,Notre Dame,1323.0,82.0,Notre Dame,Charlotte,1150.0,63.0,Charlotte,49.037,37.8641,71.194,48.7666,36.5385,70.7792,10.0,21.0,0.577,8.0,11.0,18.0,0.508,9.0
457,95.608,103.0312,117.53,109.6887,65.8184,70.0544,98.0898,101.4322,112.7598,111.9319,0.914825,0.67262,60.0,207.0,4.0,44.0,237.0,56.0,106.0,175.0,12.0,16.0,11.0,101.0,164.0,49.0,1,67.519,70.4647,2010-1124-1358,2010.0,Baylor,1124.0,68.0,Baylor,Sam Houston St.,1358.0,59.0,Sam Houston St.,52.9985,38.1847,72.8933,51.8591,37.6281,70.5615,7.0,25.0,0.601,3.0,7.0,25.0,0.599,14.0
261,90.3276,87.1266,104.9757,108.8579,71.1214,69.1599,91.7906,87.9377,102.3679,106.6192,0.849194,0.928298,7.0,2.0,105.0,53.0,39.0,83.0,16.0,2.0,156.0,76.0,23.0,4.0,95.0,82.0,1,69.0537,69.3753,2006-1133-1242,2006.0,Bradley,1133.0,77.0,Bradley,Kansas,1242.0,73.0,Kansas,47.974,33.5753,71.988,50.7913,37.7863,66.7688,10.0,20.0,0.591,13.0,7.0,25.0,0.558,4.0
644,89.6802,90.9759,110.5066,107.0489,64.3999,69.666,92.8299,92.5289,105.2819,107.7797,0.916942,0.866567,12.0,19.0,32.0,61.0,244.0,28.0,35.0,32.0,87.0,41.0,10.0,25.0,251.0,31.0,1,64.1105,69.8164,2013-1277-1272,2013.0,Michigan St.,1277.0,70.0,Michigan St.,Memphis,1272.0,48.0,Memphis,50.4077,34.0594,70.7965,51.1156,37.1622,66.0182,8.0,25.0,0.566,3.0,4.0,30.0,0.555,6.0
41,92.2906,99.0644,112.6545,109.7899,69.9893,68.0531,96.3867,98.9481,109.986,109.0309,0.908288,0.76534,19.0,114.0,19.0,39.0,149.0,223.0,63.0,106.0,23.0,31.0,8.0,57.0,145.0,230.0,1,70.2493,67.8716,2002-1228-1166,2002.0,Illinois,1228.0,72.0,Illinois,Creighton,1166.0,60.0,Creighton,52.7419,36.7052,74.0139,51.157,37.1567,73.037,8.0,24.0,0.622,4.0,8.0,22.0,0.585,12.0
803,92.9261,90.4806,112.9822,110.7794,62.1475,67.4387,90.9871,96.675,111.9834,106.3417,0.904426,0.911142,15.0,7.0,20.0,37.0,298.0,55.0,8.0,61.0,24.0,80.0,14.0,11.0,330.0,83.0,1,60.9106,66.7924,2015-1455-1242,2015.0,Wichita St.,1455.0,78.0,Wichita St.,Kansas,1242.0,65.0,Kansas,48.9478,35.906,69.2308,46.5324,37.5,72.0149,4.0,28.0,0.566,7.0,8.0,26.0,0.528,2.0
288,98.0587,99.326,115.3092,105.882,63.5731,69.2183,102.0179,98.1672,110.3706,106.8762,0.865715,0.675915,95.0,116.0,9.0,88.0,288.0,81.0,169.0,88.0,29.0,70.0,18.0,93.0,290.0,58.0,1,63.5283,70.1104,2006-1452-1322,2006.0,West Virginia,1452.0,67.0,West Virginia,Northwestern St.,1322.0,54.0,Northwestern St.,54.597,34.7639,74.5882,50.4549,36.2039,66.9944,10.0,20.0,0.609,6.0,7.0,25.0,0.564,14.0
492,95.6735,102.6934,116.2984,110.7958,70.1729,72.0842,95.8087,104.0244,111.324,109.2381,0.904218,0.705436,61.0,194.0,7.0,35.0,51.0,20.0,53.0,244.0,23.0,38.0,13.0,87.0,53.0,27.0,1,70.3271,71.6108,2010-1268-1222,2010.0,Maryland,1268.0,89.0,Maryland,Houston,1222.0,77.0,Houston,49.8663,38.5714,72.9569,45.2397,35.5696,70.596,8.0,23.0,0.596,4.0,15.0,19.0,0.564,13.0
401,87.5401,107.8091,112.2406,104.5025,67.3593,70.2961,91.6882,106.5386,111.6104,105.2049,0.945746,0.411386,3.0,293.0,28.0,114.0,127.0,36.0,8.0,279.0,19.0,100.0,3.0,200.0,133.0,37.0,1,67.4715,70.8363,2009-1163-1151,2009.0,Connecticut,1163.0,103.0,Connecticut,Chattanooga,1151.0,47.0,Chattanooga,51.3597,34.0909,67.8279,49.5446,34.4603,65.2778,4.0,27.0,0.599,1.0,16.0,18.0,0.594,16.0
362,93.5267,91.6691,114.0761,97.4605,59.6831,63.1385,94.9592,92.325,112.2148,101.7613,0.907554,0.669187,26.0,13.0,14.0,243.0,334.0,298.0,34.0,14.0,21.0,168.0,11.0,96.0,336.0,291.0,1,59.1482,63.6886,2008-1450-1457,2008.0,Washington St.,1450.0,71.0,Washington St.,Winthrop,1457.0,40.0,Winthrop,52.9049,36.7698,72.7685,46.6953,37.1795,59.3443,8.0,24.0,0.594,4.0,11.0,22.0,0.544,13.0
