,game_id,t1_name,t2_name,t1_rpi,t2_rpi,t1_pyth,t2_pyth,t1_seed,t2_seed,prob_lose,prob_win
1353,2016-1396-1328,Temple,Oklahoma,0.572,0.642,0.703206,0.919847,10.0,2.0,0.753358424226,0.246641575774
1354,2016-1435-1328,Vanderbilt,Oklahoma,0.571,0.642,0.8642,0.919847,11.0,2.0,0.611687627547,0.388312372453
1355,2016-1455-1328,Wichita St.,Oklahoma,0.581,0.642,0.900386,0.919847,11.0,2.0,0.571456365834,0.428543634166
1356,2016-1355-1328,South Dakota St.,Oklahoma,0.594,0.642,0.720451,0.919847,12.0,2.0,0.732479021088,0.267520978912
1357,2016-1218-1328,Hawaii,Oklahoma,0.556,0.642,0.76316,0.919847,13.0,2.0,0.710368823271,0.289631176729
1358,2016-1138-1328,Buffalo,Oklahoma,0.549,0.642,0.573537,0.919847,14.0,2.0,0.844400736516,0.155599263484
1359,2016-1421-1328,UNC Asheville,Oklahoma,0.521,0.642,0.619767,0.919847,15.0,2.0,0.824823516457,0.175176483543
1360,2016-1122-1328,Austin Peay,Oklahoma,0.488,0.642,0.381941,0.919847,16.0,2.0,0.930055038035,0.0699449619645
1361,2016-1438-1328,Virginia,Oklahoma,0.657,0.642,0.948196,0.919847,1.0,2.0,0.489624180589,0.510375819411
1362,2016-1277-1328,Michigan St.,Oklahoma,0.626,0.642,0.945053,0.919847,2.0,2.0,0.506337401562,0.493662598438
1363,2016-1428-1328,Utah,Oklahoma,0.637,0.642,0.854613,0.919847,3.0,2.0,0.593679200434,0.406320799566
1364,2016-1235-1328,Iowa St.,Oklahoma,0.606,0.642,0.89189,0.919847,4.0,2.0,0.569390799358,0.430609200642
1365,2016-1345-1328,Purdue,Oklahoma,0.619,0.642,0.907877,0.919847,5.0,2.0,0.547564179456,0.452435820544
1366,2016-1371-1328,Seton Hall,Oklahoma,0.609,0.642,0.867459,0.919847,6.0,2.0,0.592643039519,0.407356960481
1367,2016-1173-1328,Dayton,Oklahoma,0.606,0.642,0.780804,0.919847,7.0,2.0,0.676444489332,0.323555510668
1368,2016-1403-1328,Texas Tech,Oklahoma,0.588,0.642,0.809433,0.919847,8.0,2.0,0.657170658925,0.342829341075
1369,2016-1139-1328,Butler,Oklahoma,0.575,0.642,0.813032,0.919847,9.0,2.0,0.658916947356,0.341083052644
1370,2016-1393-1328,Syracuse,Oklahoma,0.562,0.642,0.811213,0.919847,10.0,2.0,0.665649989543,0.334350010457
1371,2016-1211-1328,Gonzaga,Oklahoma,0.583,0.642,0.860671,0.919847,11.0,2.0,0.61018765825,0.38981234175
1372,2016-1114-1328,Arkansas Little Rock,Oklahoma,0.582,0.642,0.797767,0.919847,12.0,2.0,0.670236081049,0.329763918951
1373,2016-1233-1328,Iona,Oklahoma,0.556,0.642,0.731267,0.919847,13.0,2.0,0.736664034869,0.263335965131
1374,2016-1201-1328,Fresno St.,Oklahoma,0.569,0.642,0.658941,0.919847,14.0,2.0,0.786569156521,0.213430843479
1375,2016-1292-1328,Middle Tennessee,Oklahoma,0.559,0.642,0.592694,0.919847,15.0,2.0,0.831311963586,0.168688036414
1376,2016-1214-1328,Hampton,Oklahoma,0.507,0.642,0.366888,0.919847,16.0,2.0,0.931920942633,0.068079057367
1377,2016-1332-1328,Oregon,Oklahoma,0.662,0.642,0.912273,0.919847,1.0,2.0,0.524466011055,0.475533988945
1378,2016-1314-1401,North Carolina,Texas A&M,0.645,0.614,0.9407,0.892308,1.0,3.0,0.459607053532,0.540392946468
1379,2016-1462-1401,Xavier,Texas A&M,0.639,0.614,0.894669,0.892308,2.0,3.0,0.509583098064,0.490416901936
1380,2016-1452-1401,West Virginia,Texas A&M,0.631,0.614,0.923627,0.892308,3.0,3.0,0.4832125438,0.5167874562
1381,2016-1246-1401,Kentucky,Texas A&M,0.626,0.614,0.919899,0.892308,4.0,3.0,0.489224756921,0.510775243079
1382,2016-1231-1401,Indiana,Texas A&M,0.602,0.614,0.895934,0.892308,5.0,3.0,0.524343459016,0.475656540984
1383,2016-1323-1401,Notre Dame,Texas A&M,0.589,0.614,0.8132,0.892308,6.0,3.0,0.613309434594,0.386690565406
1384,2016-1458-1401,Wisconsin,Texas A&M,0.584,0.614,0.839077,0.892308,7.0,3.0,0.589820296653,0.410179703347
1385,2016-1425-1401,USC,Texas A&M,0.579,0.614,0.794437,0.892308,8.0,3.0,0.635528645626,0.364471354374
1386,2016-1344-1401,Providence,Texas A&M,0.586,0.614,0.799206,0.892308,9.0,3.0,0.62812266342,0.37187733658
1387,2016-1338-1401,Pittsburgh,Texas A&M,0.578,0.614,0.802472,0.892308,10.0,3.0,0.628225547636,0.371774452364
1388,2016-1276-1401,Michigan,Texas A&M,0.574,0.614,0.777853,0.892308,11.0,3.0,0.653190730018,0.346809269982
1389,2016-1409-1401,Tulsa,Texas A&M,0.571,0.614,0.770262,0.892308,11.0,3.0,0.661416974886,0.338583025114
1390,2016-1151-1401,Chattanooga,Texas A&M,0.579,0.614,0.656214,0.892308,12.0,3.0,0.755106355453,0.244893644547
1391,2016-1392-1401,Stony Brook,Texas A&M,0.572,0.614,0.698047,0.892308,13.0,3.0,0.724259161502,0.275740838498
1392,2016-1372-1401,Stephen F. Austin,Texas A&M,0.571,0.614,0.834675,0.892308,14.0,3.0,0.599643241712,0.400356758288
1393,2016-1451-1401,Weber St.,Texas A&M,0.538,0.614,0.571126,0.892308,15.0,3.0,0.824656338439,0.175343661561
1394,2016-1192-1401,Fairleigh Dickinson,Texas A&M,0.48,0.614,0.290502,0.892308,16.0,3.0,0.943017580501,0.0569824194988
1395,2016-1195-1401,Florida Gulf Coast,Texas A&M,0.475,0.614,0.469004,0.892308,16.0,3.0,0.888835520404,0.111164479596
1396,2016-1242-1401,Kansas,Texas A&M,0.677,0.614,0.950266,0.892308,1.0,3.0,0.436098443088,0.563901556912
1397,2016-1437-1401,Villanova,Texas A&M,0.653,0.614,0.935227,0.892308,2.0,3.0,0.461758932834,0.538241067166
1398,2016-1274-1401,Miami FL,Texas A&M,0.636,0.614,0.897133,0.892308,3.0,3.0,0.508347138738,0.491652861262
1399,2016-1143-1401,California,Texas A&M,0.616,0.614,0.876402,0.892308,4.0,3.0,0.538339258873,0.461660741127
1400,2016-1268-1401,Maryland,Texas A&M,0.618,0.614,0.872585,0.892308,5.0,3.0,0.54138571307,0.45861428693
1401,2016-1112-1401,Arizona,Texas A&M,0.6,0.614,0.89262,0.892308,6.0,3.0,0.528617439824,0.471382560176
1402,2016-1234-1401,Iowa,Texas A&M,0.594,0.614,0.883287,0.892308,7.0,3.0,0.540788124263,0.459211875737
1403,2016-1160-1401,Colorado,Texas A&M,0.588,0.614,0.778651,0.892308,8.0,3.0,0.646904922584,0.353095077416
1404,2016-1163-1401,Connecticut,Texas A&M,0.586,0.614,0.867767,0.892308,9.0,3.0,0.560065762465,0.439934237535
1405,2016-1396-1401,Temple,Texas A&M,0.572,0.614,0.703206,0.892308,10.0,3.0,0.719990073407,0.280009926593
1406,2016-1435-1401,Vanderbilt,Texas A&M,0.571,0.614,0.8642,0.892308,11.0,3.0,0.570090175238,0.429909824762
1407,2016-1455-1401,Wichita St.,Texas A&M,0.581,0.614,0.900386,0.892308,11.0,3.0,0.528868607148,0.471131392852
1408,2016-1355-1401,South Dakota St.,Texas A&M,0.594,0.614,0.720451,0.892308,12.0,3.0,0.697420430085,0.302579569915
1409,2016-1218-1401,Hawaii,Texas A&M,0.556,0.614,0.76316,0.892308,13.0,3.0,0.673703456642,0.326296543358
1410,2016-1138-1401,Buffalo,Texas A&M,0.549,0.614,0.573537,0.892308,14.0,3.0,0.820413389164,0.179586610836
1411,2016-1421-1401,UNC Asheville,Texas A&M,0.521,0.614,0.619767,0.892308,15.0,3.0,0.798538186037,0.201461813963
1412,2016-1122-1401,Austin Peay,Texas A&M,0.488,0.614,0.381941,0.892308,16.0,3.0,0.917989790482,0.0820102095183
1413,2016-1438-1401,Virginia,Texas A&M,0.657,0.614,0.948196,0.892308,1.0,3.0,0.44677694639,0.55322305361
1414,2016-1277-1401,Michigan St.,Texas A&M,0.626,0.614,0.945053,0.892308,2.0,3.0,0.463355421232,0.536644578768
1415,2016-1428-1401,Utah,Texas A&M,0.637,0.614,0.854613,0.892308,3.0,3.0,0.551566879094,0.448433120906
1416,2016-1235-1401,Iowa St.,Texas A&M,0.606,0.614,0.89189,0.892308,4.0,3.0,0.526767757794,0.473232242206
1417,2016-1345-1401,Purdue,Texas A&M,0.619,0.614,0.907877,0.892308,5.0,3.0,0.504660162763,0.495339837237
1418,2016-1371-1401,Seton Hall,Texas A&M,0.609,0.614,0.867459,0.892308,6.0,3.0,0.550504636709,0.449495363291
1419,2016-1173-1401,Dayton,Texas A&M,0.606,0.614,0.780804,0.892308,7.0,3.0,0.637674995047,0.362325004953
1420,2016-1403-1401,Texas Tech,Texas A&M,0.588,0.614,0.809433,0.892308,8.0,3.0,0.617397954915,0.382602045085
1421,2016-1139-1401,Butler,Texas A&M,0.575,0.614,0.813032,0.892308,9.0,3.0,0.619229451894,0.380770548106
1422,2016-1393-1401,Syracuse,Texas A&M,0.562,0.614,0.811213,0.892308,10.0,3.0,0.626301612979,0.373698387021
1423,2016-1211-1401,Gonzaga,Texas A&M,0.583,0.614,0.860671,0.892308,11.0,3.0,0.568542861778,0.431457138222
1424,2016-1114-1401,Arkansas Little Rock,Texas A&M,0.582,0.614,0.797767,0.892308,12.0,3.0,0.631128337075,0.368871662925
1425,2016-1233-1401,Iona,Texas A&M,0.556,0.614,0.731267,0.892308,13.0,3.0,0.701930709259,0.298069290741
1426,2016-1201-1401,Fresno St.,Texas A&M,0.569,0.614,0.658941,0.892308,14.0,3.0,0.756240104686,0.243759895314
1427,2016-1292-1401,Middle Tennessee,Texas A&M,0.559,0.614,0.592694,0.892308,15.0,3.0,0.805770966621,0.194229033379
1428,2016-1214-1401,Hampton,Texas A&M,0.507,0.614,0.366888,0.892308,16.0,3.0,0.920149923228,0.0798500767723
1429,2016-1332-1401,Oregon,Texas A&M,0.662,0.614,0.912273,0.892308,1.0,3.0,0.481445947577,0.518554052423
1430,2016-1328-1401,Oklahoma,Texas A&M,0.642,0.614,0.919847,0.892308,2.0,3.0,0.482329402672,0.517670597328
1431,2016-1314-1181,North Carolina,Duke,0.645,0.608,0.9407,0.875195,1.0,4.0,0.438394039769,0.561605960231
1432,2016-1462-1181,Xavier,Duke,0.639,0.608,0.894669,0.875195,2.0,4.0,0.488147076599,0.511852923401
1433,2016-1452-1181,West Virginia,Duke,0.631,0.608,0.923627,0.875195,3.0,4.0,0.461841159235,0.538158840765
1434,2016-1246-1181,Kentucky,Duke,0.626,0.608,0.919899,0.875195,4.0,4.0,0.467828180983,0.532171819017
1435,2016-1231-1181,Indiana,Duke,0.602,0.608,0.895934,0.875195,5.0,4.0,0.5029232716,0.4970767284
1436,2016-1323-1181,Notre Dame,Duke,0.589,0.608,0.8132,0.875195,6.0,4.0,0.592784194197,0.407215805803
1437,2016-1458-1181,Wisconsin,Duke,0.584,0.608,0.839077,0.875195,7.0,4.0,0.568924596027,0.431075403973
1438,2016-1425-1181,USC,Duke,0.579,0.608,0.794437,0.875195,8.0,4.0,0.615443291028,0.384556708972
1439,2016-1344-1181,Providence,Duke,0.586,0.608,0.799206,0.875195,9.0,4.0,0.607880993551,0.392119006449
1440,2016-1338-1181,Pittsburgh,Duke,0.578,0.608,0.802472,0.875195,10.0,4.0,0.607985982818,0.392014017182
1441,2016-1276-1181,Michigan,Duke,0.574,0.608,0.777853,0.875195,11.0,4.0,0.633517425101,0.366482574899
1442,2016-1409-1181,Tulsa,Duke,0.571,0.608,0.770262,0.875195,11.0,4.0,0.64195452504,0.35804547496
1443,2016-1151-1181,Chattanooga,Duke,0.579,0.608,0.656214,0.875195,12.0,4.0,0.738903436419,0.261096563581
1444,2016-1392-1181,Stony Brook,Duke,0.572,0.608,0.698047,0.875195,13.0,4.0,0.70680775406,0.29319224594
1445,2016-1372-1181,Stephen F. Austin,Duke,0.571,0.608,0.834675,0.875195,14.0,4.0,0.578890676832,0.421109323168
1446,2016-1451-1181,Weber St.,Duke,0.538,0.608,0.571126,0.875195,15.0,4.0,0.811908827432,0.188091172568
1447,2016-1192-1181,Fairleigh Dickinson,Duke,0.48,0.608,0.290502,0.875195,16.0,4.0,0.938230414868,0.0617695851324
1448,2016-1195-1181,Florida Gulf Coast,Duke,0.475,0.608,0.469004,0.875195,16.0,4.0,0.880075321978,0.119924678022
1449,2016-1242-1181,Kansas,Duke,0.677,0.608,0.950266,0.875195,1.0,4.0,0.415136925617,0.584863074383
1450,2016-1437-1181,Villanova,Duke,0.653,0.608,0.935227,0.875195,2.0,4.0,0.440527564725,0.559472435275
1451,2016-1274-1181,Miami FL,Duke,0.636,0.608,0.897133,0.875195,3.0,4.0,0.4869114889,0.5130885111
1452,2016-1143-1181,California,Duke,0.616,0.608,0.876402,0.875195,4.0,4.0,0.51696872953,0.48303127047
1453,2016-1268-1181,Maryland,Duke,0.618,0.608,0.872585,0.875195,5.0,4.0,0.52003047412,0.47996952588
1454,2016-1112-1181,Arizona,Duke,0.6,0.608,0.89262,0.875195,6.0,4.0,0.507208834245,0.492791165755
1455,2016-1234-1181,Iowa,Duke,0.594,0.608,0.883287,0.875195,7.0,4.0,0.519429759474,0.480570240526
1456,2016-1160-1181,Colorado,Duke,0.588,0.608,0.778651,0.875195,8.0,4.0,0.627078620533,0.372921379467
1457,2016-1163-1181,Connecticut,Duke,0.586,0.608,0.867767,0.875195,9.0,4.0,0.538839419244,0.461160580756
1458,2016-1396-1181,Temple,Duke,0.572,0.608,0.703206,0.875195,10.0,4.0,0.702379507148,0.297620492852
1459,2016-1435-1181,Vanderbilt,Duke,0.571,0.608,0.8642,0.875195,11.0,4.0,0.548957983776,0.451042016224
1460,2016-1455-1181,Wichita St.,Duke,0.581,0.608,0.900386,0.875195,11.0,4.0,0.507460780109,0.492539219891
1461,2016-1355-1181,South Dakota St.,Duke,0.594,0.608,0.720451,0.875195,12.0,4.0,0.679023206792,0.320976793208
1462,2016-1218-1181,Hawaii,Duke,0.556,0.608,0.76316,0.875195,13.0,4.0,0.654578422495,0.345421577505
1463,2016-1138-1181,Buffalo,Duke,0.549,0.608,0.573537,0.875195,14.0,4.0,0.807429446196,0.192570553804
1464,2016-1421-1181,UNC Asheville,Duke,0.521,0.608,0.619767,0.875195,15.0,4.0,0.784388333091,0.215611666909
1465,2016-1122-1181,Austin Peay,Duke,0.488,0.608,0.381941,0.875195,16.0,4.0,0.911297784861,0.0887022151388
1466,2016-1438-1181,Virginia,Duke,0.657,0.608,0.948196,0.875195,1.0,4.0,0.425689625973,0.574310374027
1467,2016-1277-1181,Michigan St.,Duke,0.626,0.608,0.945053,0.875195,2.0,4.0,0.442110942869,0.557889057131
1468,2016-1428-1181,Utah,Duke,0.637,0.608,0.854613,0.875195,3.0,4.0,0.530274391776,0.469725608224
1469,2016-1235-1181,Iowa St.,Duke,0.606,0.608,0.89189,0.875195,4.0,4.0,0.505353753613,0.494646246387
1470,2016-1345-1181,Purdue,Duke,0.619,0.608,0.907877,0.875195,5.0,4.0,0.483227177287,0.516772822713
1471,2016-1371-1181,Seton Hall,Duke,0.609,0.608,0.867459,0.875195,6.0,4.0,0.529204763326,0.470795236674
1472,2016-1173-1181,Dayton,Duke,0.606,0.608,0.780804,0.875195,7.0,4.0,0.61763675833,0.38236324167
1473,2016-1403-1181,Texas Tech,Duke,0.588,0.608,0.809433,0.875195,8.0,4.0,0.596947112425,0.403052887575
1474,2016-1139-1181,Butler,Duke,0.575,0.608,0.813032,0.875195,9.0,4.0,0.598812892687,0.401187107313
1475,2016-1393-1181,Syracuse,Duke,0.562,0.608,0.811213,0.875195,10.0,4.0,0.606022993467,0.393977006533
1476,2016-1211-1181,Gonzaga,Duke,0.583,0.608,0.860671,0.875195,11.0,4.0,0.547394996131,0.452605003869
1477,2016-1114-1181,Arkansas Little Rock,Duke,0.582,0.608,0.797767,0.875195,12.0,4.0,0.610948936217,0.389051063783
1478,2016-1233-1181,Iona,Duke,0.556,0.608,0.731267,0.875195,13.0,4.0,0.683683338704,0.316316661296
1479,2016-1201-1181,Fresno St.,Duke,0.569,0.608,0.658941,0.875195,14.0,4.0,0.740086378151,0.259913621849
1480,2016-1292-1181,Middle Tennessee,Duke,0.559,0.608,0.592694,0.875195,15.0,4.0,0.791996790507,0.208003209493
1481,2016-1214-1181,Hampton,Duke,0.507,0.608,0.366888,0.875195,16.0,4.0,0.913617597159,0.0863824028414
1482,2016-1332-1181,Oregon,Duke,0.662,0.608,0.912273,0.875195,1.0,4.0,0.460083136074,0.539916863926
1483,2016-1328-1181,Oklahoma,Duke,0.642,0.608,0.919847,0.875195,2.0,4.0,0.460962237434,0.539037762566
1484,2016-1401-1181,Texas A&M,Duke,0.614,0.608,0.892308,0.875195,3.0,4.0,0.501445671198,0.498554328802
1485,2016-1314-1124,North Carolina,Baylor,0.645,0.601,0.9407,0.870536,1.0,5.0,0.430201034004,0.569798965996
1486,2016-1462-1124,Xavier,Baylor,0.639,0.601,0.894669,0.870536,2.0,5.0,0.479818660323,0.520181339677
1487,2016-1452-1124,West Virginia,Baylor,0.631,0.601,0.923627,0.870536,3.0,5.0,0.453563853105,0.546436146895
1488,2016-1246-1124,Kentucky,Baylor,0.626,0.601,0.919899,0.870536,4.0,5.0,0.459535198325,0.540464801675
1489,2016-1231-1124,Indiana,Baylor,0.602,0.601,0.895934,0.870536,5.0,5.0,0.494586351088,0.505413648912
1490,2016-1323-1124,Notre Dame,Baylor,0.589,0.601,0.8132,0.870536,6.0,5.0,0.584709888877,0.415290111123
1491,2016-1458-1124,Wisconsin,Baylor,0.584,0.601,0.839077,0.870536,7.0,5.0,0.560727775698,0.439272224302
1492,2016-1425-1124,USC,Baylor,0.579,0.601,0.794437,0.870536,8.0,5.0,0.607520801972,0.392479198028
1493,2016-1344-1124,Providence,Baylor,0.586,0.601,0.799206,0.870536,9.0,5.0,0.599903990707,0.400096009293
1494,2016-1338-1124,Pittsburgh,Baylor,0.578,0.601,0.802472,0.870536,10.0,5.0,0.600009710412,0.399990289588
1495,2016-1276-1124,Michigan,Baylor,0.574,0.601,0.777853,0.870536,11.0,5.0,0.625740857609,0.374259142391
1496,2016-1409-1124,Tulsa,Baylor,0.571,0.601,0.770262,0.870536,11.0,5.0,0.634253629141,0.365746370859
1497,2016-1151-1124,Chattanooga,Baylor,0.579,0.601,0.656214,0.870536,12.0,5.0,0.732418576353,0.267581423647
1498,2016-1392-1124,Stony Brook,Baylor,0.572,0.601,0.698047,0.870536,13.0,5.0,0.699849548265,0.300150451735
1499,2016-1372-1124,Stephen F. Austin,Baylor,0.571,0.601,0.834675,0.870536,14.0,5.0,0.570740377538,0.429259622462
1500,2016-1451-1124,Weber St.,Baylor,0.538,0.601,0.571126,0.870536,15.0,5.0,0.806763008588,0.193236991412
1501,2016-1192-1124,Fairleigh Dickinson,Baylor,0.48,0.601,0.290502,0.870536,16.0,5.0,0.936269243501,0.0637307564989
1502,2016-1195-1124,Florida Gulf Coast,Baylor,0.475,0.601,0.469004,0.870536,16.0,5.0,0.876510762084,0.123489237916
1503,2016-1242-1124,Kansas,Baylor,0.677,0.601,0.950266,0.870536,1.0,5.0,0.407063525169,0.592936474831
1504,2016-1437-1124,Villanova,Baylor,0.653,0.601,0.935227,0.870536,2.0,5.0,0.432325380329,0.567674619671
1505,2016-1274-1124,Miami FL,Baylor,0.636,0.601,0.897133,0.870536,3.0,5.0,0.478584442789,0.521415557211
1506,2016-1143-1124,California,Baylor,0.616,0.601,0.876402,0.870536,4.0,5.0,0.508637223948,0.491362776052
1507,2016-1268-1124,Maryland,Baylor,0.618,0.601,0.872585,0.870536,5.0,5.0,0.511701897341,0.488298102659
1508,2016-1112-1124,Arizona,Baylor,0.6,0.601,0.89262,0.870536,6.0,5.0,0.498872170335,0.501127829665
1509,2016-1234-1124,Iowa,Baylor,0.594,0.601,0.883287,0.870536,7.0,5.0,0.511100558687,0.488899441313
1510,2016-1160-1124,Colorado,Baylor,0.588,0.601,0.778651,0.870536,8.0,5.0,0.619247540281,0.380752459719
1511,2016-1163-1124,Connecticut,Baylor,0.586,0.601,0.867767,0.870536,9.0,5.0,0.530542582835,0.469457417165
1512,2016-1396-1124,Temple,Baylor,0.572,0.601,0.703206,0.870536,10.0,5.0,0.695361503694,0.304638496306
1513,2016-1435-1124,Vanderbilt,Baylor,0.571,0.601,0.8642,0.870536,11.0,5.0,0.540688015461,0.459311984539
1514,2016-1455-1124,Wichita St.,Baylor,0.581,0.601,0.900386,0.870536,11.0,5.0,0.499124169417,0.500875830583
1515,2016-1355-1124,South Dakota St.,Baylor,0.594,0.601,0.720451,0.870536,12.0,5.0,0.671711870513,0.328288129487
1516,2016-1218-1124,Hawaii,Baylor,0.556,0.601,0.76316,0.870536,13.0,5.0,0.646999740711,0.353000259289
1517,2016-1138-1124,Buffalo,Baylor,0.549,0.601,0.573537,0.870536,14.0,5.0,0.802190936734,0.197809063266
1518,2016-1421-1124,UNC Asheville,Baylor,0.521,0.601,0.619767,0.870536,15.0,5.0,0.778694828828,0.221305171172
1519,2016-1122-1124,Austin Peay,Baylor,0.488,0.601,0.381941,0.870536,16.0,5.0,0.908564842356,0.0914351576442
1520,2016-1438-1124,Virginia,Baylor,0.657,0.601,0.948196,0.870536,1.0,5.0,0.4175575192,0.5824424808
1521,2016-1277-1124,Michigan St.,Baylor,0.626,0.601,0.945053,0.870536,2.0,5.0,0.433902141653,0.566097858347
1522,2016-1428-1124,Utah,Baylor,0.637,0.601,0.854613,0.870536,3.0,5.0,0.521960168137,0.478039831863
1523,2016-1235-1124,Iowa St.,Baylor,0.606,0.601,0.89189,0.870536,4.0,5.0,0.497016828246,0.502983171754
1524,2016-1345-1124,Purdue,Baylor,0.619,0.601,0.907877,0.870536,5.0,5.0,0.474904820206,0.525095179794
1525,2016-1371-1124,Seton Hall,Baylor,0.609,0.601,0.867459,0.870536,6.0,5.0,0.52088871299,0.47911128701
1526,2016-1173-1124,Dayton,Baylor,0.606,0.601,0.780804,0.870536,7.0,5.0,0.609730802699,0.390269197301
1527,2016-1403-1124,Texas Tech,Baylor,0.588,0.601,0.809433,0.870536,8.0,5.0,0.588898105584,0.411101894416
1528,2016-1139-1124,Butler,Baylor,0.575,0.601,0.813032,0.870536,9.0,5.0,0.59077560299,0.40922439701
1529,2016-1393-1124,Syracuse,Baylor,0.562,0.601,0.811213,0.870536,10.0,5.0,0.59803318693,0.40196681307
1530,2016-1211-1124,Gonzaga,Baylor,0.583,0.601,0.860671,0.870536,11.0,5.0,0.539120429776,0.460879570224
1531,2016-1114-1124,Arkansas Little Rock,Baylor,0.582,0.601,0.797767,0.870536,12.0,5.0,0.602993584214,0.397006415786
1532,2016-1233-1124,Iona,Baylor,0.556,0.601,0.731267,0.870536,13.0,5.0,0.676427569327,0.323572430673
1533,2016-1201-1124,Fresno St.,Baylor,0.569,0.601,0.658941,0.870536,14.0,5.0,0.733620306873,0.266379693127
1534,2016-1292-1124,Middle Tennessee,Baylor,0.559,0.601,0.592694,0.870536,15.0,5.0,0.786449499124,0.213550500876
1535,2016-1214-1124,Hampton,Baylor,0.507,0.601,0.366888,0.870536,16.0,5.0,0.910949144422,0.0890508555777
1536,2016-1332-1124,Oregon,Baylor,0.662,0.601,0.912273,0.870536,1.0,5.0,0.451810885426,0.548189114574
1537,2016-1328-1124,Oklahoma,Baylor,0.642,0.601,0.919847,0.870536,2.0,5.0,0.452687433129,0.547312566871
1538,2016-1401-1124,Texas A&M,Baylor,0.614,0.601,0.892308,0.870536,3.0,5.0,0.493108946203,0.506891053797
1539,2016-1181-1124,Duke,Baylor,0.608,0.601,0.875195,0.870536,4.0,5.0,0.513356637849,0.486643362151
1540,2016-1314-1400,North Carolina,Texas,0.645,0.598,0.9407,0.848714,1.0,6.0,0.405712397889,0.594287602111
1541,2016-1462-1400,Xavier,Texas,0.639,0.598,0.894669,0.848714,2.0,6.0,0.454759790039,0.545240209961
1542,2016-1452-1400,West Virginia,Texas,0.631,0.598,0.923627,0.848714,3.0,6.0,0.428746002493,0.571253997507
1543,2016-1246-1400,Kentucky,Texas,0.626,0.598,0.919899,0.848714,4.0,6.0,0.434650506471,0.565349493529
1544,2016-1231-1400,Indiana,Texas,0.602,0.598,0.895934,0.848714,5.0,6.0,0.469452266732,0.530547733268
1545,2016-1323-1400,Notre Dame,Texas,0.589,0.598,0.8132,0.848714,6.0,6.0,0.560071096798,0.439928903202
1546,2016-1458-1400,Wisconsin,Texas,0.584,0.598,0.839077,0.848714,7.0,6.0,0.535795744315,0.464204255685
1547,2016-1425-1400,USC,Texas,0.579,0.598,0.794437,0.848714,8.0,6.0,0.583270812748,0.416729187252
1548,2016-1344-1400,Providence,Texas,0.586,0.598,0.799206,0.848714,9.0,6.0,0.575512214492,0.424487785508
1549,2016-1338-1400,Pittsburgh,Texas,0.578,0.598,0.802472,0.848714,10.0,6.0,0.57561981997,0.42438018003
1550,2016-1276-1400,Michigan,Texas,0.574,0.598,0.777853,0.848714,11.0,6.0,0.601878893197,0.398121106803
1551,2016-1409-1400,Tulsa,Texas,0.571,0.598,0.770262,0.848714,11.0,6.0,0.610596659559,0.389403340441
1552,2016-1151-1400,Chattanooga,Texas,0.579,0.598,0.656214,0.848714,12.0,6.0,0.712230217433,0.287769782567
1553,2016-1392-1400,Stony Brook,Texas,0.572,0.598,0.698047,0.848714,13.0,6.0,0.678283290986,0.321716709014
1554,2016-1372-1400,Stephen F. Austin,Texas,0.571,0.598,0.834675,0.848714,14.0,6.0,0.545916428823,0.454083571177
1555,2016-1451-1400,Weber St.,Texas,0.538,0.598,0.571126,0.848714,15.0,6.0,0.790579945669,0.209420054331
1556,2016-1192-1400,Fairleigh Dickinson,Texas,0.48,0.598,0.290502,0.848714,16.0,6.0,0.929990794293,0.0700092057071
